Location,Period,Dimension,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births)
Saint Vincent and the Grenadines,2015,Female,13.86 [12.15-15.85]
Saint Vincent and the Grenadines,2014,Both sexes,15.72 [14.1-17.54]
Saint Vincent and the Grenadines,2014,Male,17.03 [15.18-19.12]
Saint Vincent and the Grenadines,2014,Female,14.31 [12.75-16.12]
Saint Vincent and the Grenadines,2013,Both sexes,16.22 [14.72-17.93]
Saint Vincent and the Grenadines,2013,Male,17.59 [15.84-19.56]
Saint Vincent and the Grenadines,2013,Female,14.78 [13.3-16.51]
Saint Vincent and the Grenadines,2012,Both sexes,16.75 [15.25-18.38]
Saint Vincent and the Grenadines,2012,Male,18.14 [16.42-20.03]
Saint Vincent and the Grenadines,2012,Female,15.26 [13.81-16.93]
Saint Vincent and the Grenadines,2011,Both sexes,17.25 [15.75-18.88]
Saint Vincent and the Grenadines,2011,Male,18.68 [16.98-20.55]
Saint Vincent and the Grenadines,2011,Female,15.73 [14.26-17.37]
Saint Vincent and the Grenadines,2010,Both sexes,17.71 [16.23-19.35]
Saint Vincent and the Grenadines,2010,Male,19.19 [17.46-21.06]
Saint Vincent and the Grenadines,2010,Female,16.17 [14.69-17.79]
Saint Vincent and the Grenadines,2009,Both sexes,18.12 [16.63-19.76]
Saint Vincent and the Grenadines,2009,Male,19.61 [17.88-21.5]
Saint Vincent and the Grenadines,2009,Female,16.55 [15.07-18.19]
Saint Vincent and the Grenadines,2008,Both sexes,18.44 [16.96-20.07]
Saint Vincent and the Grenadines,2008,Male,19.94 [18.21-21.84]
Saint Vincent and the Grenadines,2008,Female,16.85 [15.36-18.49]
Saint Vincent and the Grenadines,2007,Both sexes,18.66 [17.16-20.3]
Saint Vincent and the Grenadines,2007,Male,20.16 [18.44-22.06]
Saint Vincent and the Grenadines,2007,Female,17.07 [15.57-18.72]
Saint Vincent and the Grenadines,2006,Both sexes,18.8 [17.29-20.43]
Saint Vincent and the Grenadines,2006,Male,20.31 [18.6-22.2]
Saint Vincent and the Grenadines,2006,Female,17.21 [15.7-18.86]
Saint Vincent and the Grenadines,2005,Both sexes,18.89 [17.41-20.51]
Saint Vincent and the Grenadines,2005,Male,20.39 [18.69-22.28]
Saint Vincent and the Grenadines,2005,Female,17.28 [15.81-18.94]
Saint Vincent and the Grenadines,2004,Both sexes,18.95 [17.46-20.55]
Saint Vincent and the Grenadines,2004,Male,20.45 [18.75-22.32]
Saint Vincent and the Grenadines,2004,Female,17.34 [15.89-18.99]
Saint Vincent and the Grenadines,2003,Both sexes,18.99 [17.54-20.57]
Saint Vincent and the Grenadines,2003,Male,20.5 [18.83-22.32]
Saint Vincent and the Grenadines,2003,Female,17.41 [15.98-19.02]
Saint Vincent and the Grenadines,2002,Both sexes,19.06 [17.6-20.64]
Saint Vincent and the Grenadines,2002,Male,20.55 [18.89-22.41]
Saint Vincent and the Grenadines,2002,Female,17.47 [16.01-19.09]
Saint Vincent and the Grenadines,2001,Both sexes,19.12 [17.7-20.66]
Saint Vincent and the Grenadines,2001,Male,20.6 [18.98-22.42]
Saint Vincent and the Grenadines,2001,Female,17.54 [16.11-19.13]
Saint Vincent and the Grenadines,2000,Both sexes,19.17 [17.75-20.72]
Saint Vincent and the Grenadines,2000,Male,20.65 [19.03-22.41]
Saint Vincent and the Grenadines,2000,Female,17.59 [16.19-19.16]
Saint Vincent and the Grenadines,1999,Both sexes,19.17 [17.79-20.69]
Saint Vincent and the Grenadines,1999,Male,20.64 [19.04-22.36]
Saint Vincent and the Grenadines,1999,Female,17.6 [16.22-19.14]
Saint Vincent and the Grenadines,1998,Both sexes,19.12 [17.77-20.62]
Saint Vincent and the Grenadines,1998,Male,20.58 [19.01-22.28]
Saint Vincent and the Grenadines,1998,Female,17.57 [16.21-19.08]
Saint Vincent and the Grenadines,1997,Both sexes,19.03 [17.68-20.49]
Saint Vincent and the Grenadines,1997,Male,20.47 [18.93-22.16]
Saint Vincent and the Grenadines,1997,Female,17.51 [16.13-18.97]
Saint Vincent and the Grenadines,1996,Both sexes,18.9 [17.55-20.33]
Saint Vincent and the Grenadines,1996,Male,20.32 [18.8-21.98]
Saint Vincent and the Grenadines,1996,Female,17.39 [16.02-18.85]
Saint Vincent and the Grenadines,1995,Both sexes,18.77 [17.43-20.19]
Saint Vincent and the Grenadines,1995,Male,20.18 [18.67-21.82]
Saint Vincent and the Grenadines,1995,Female,17.28 [15.94-18.71]
Saint Vincent and the Grenadines,1994,Both sexes,18.69 [17.37-20.1]
Saint Vincent and the Grenadines,1994,Male,20.09 [18.6-21.73]
Saint Vincent and the Grenadines,1994,Female,17.2 [15.88-18.64]
Saint Vincent and the Grenadines,1993,Both sexes,18.71 [17.41-20.1]
Saint Vincent and the Grenadines,1993,Male,20.1 [18.62-21.72]
Saint Vincent and the Grenadines,1993,Female,17.22 [15.91-18.64]
Saint Vincent and the Grenadines,1992,Both sexes,18.85 [17.55-20.23]
Saint Vincent and the Grenadines,1992,Male,20.25 [18.77-21.86]
Saint Vincent and the Grenadines,1992,Female,17.36 [16.04-18.78]
Saint Vincent and the Grenadines,1991,Both sexes,19.14 [17.85-20.52]
Saint Vincent and the Grenadines,1991,Male,20.57 [19.08-22.16]
Saint Vincent and the Grenadines,1991,Female,17.64 [16.32-19.05]
Saint Vincent and the Grenadines,1990,Both sexes,19.61 [18.33-21]
Saint Vincent and the Grenadines,1990,Male,21.06 [19.58-22.67]
Saint Vincent and the Grenadines,1990,Female,18.08 [16.77-19.5]
Saint Vincent and the Grenadines,1989,Both sexes,20.3 [18.99-21.7]
Saint Vincent and the Grenadines,1989,Male,21.79 [20.3-23.42]
Saint Vincent and the Grenadines,1989,Female,18.72 [17.37-20.15]
Saint Vincent and the Grenadines,1988,Both sexes,21.21 [19.87-22.67]
Saint Vincent and the Grenadines,1988,Male,22.77 [21.23-24.43]
Saint Vincent and the Grenadines,1988,Female,19.57 [18.21-21.04]
Saint Vincent and the Grenadines,1987,Both sexes,22.42 [21.04-23.9]
Saint Vincent and the Grenadines,1987,Male,24.04 [22.46-25.76]
Saint Vincent and the Grenadines,1987,Female,20.69 [19.28-22.19]
Saint Vincent and the Grenadines,1986,Both sexes,23.95 [22.52-25.47]
Saint Vincent and the Grenadines,1986,Male,25.68 [24.03-27.42]
Saint Vincent and the Grenadines,1986,Female,22.13 [20.68-23.69]
Saint Vincent and the Grenadines,1985,Both sexes,25.89 [24.43-27.44]
Saint Vincent and the Grenadines,1985,Male,27.73 [26.01-29.54]
Saint Vincent and the Grenadines,1985,Female,23.94 [22.41-25.56]
Saint Vincent and the Grenadines,1984,Both sexes,28.22 [26.67-29.84]
Saint Vincent and the Grenadines,1984,Male,30.22 [28.39-32.11]
Saint Vincent and the Grenadines,1984,Female,26.12 [24.55-27.83]
Saint Vincent and the Grenadines,1983,Both sexes,30.98 [29.35-32.64]
Saint Vincent and the Grenadines,1983,Male,33.12 [31.22-35.05]
Saint Vincent and the Grenadines,1983,Female,28.72 [27.03-30.5]
Saint Vincent and the Grenadines,1982,Both sexes,34.09 [32.37-35.88]
Saint Vincent and the Grenadines,1982,Male,36.41 [34.36-38.47]
Saint Vincent and the Grenadines,1982,Female,31.66 [29.84-33.56]
Saint Vincent and the Grenadines,1981,Both sexes,37.49 [35.65-39.37]
Saint Vincent and the Grenadines,1981,Male,39.95 [37.79-42.17]
Saint Vincent and the Grenadines,1981,Female,34.88 [32.95-36.93]
Saint Vincent and the Grenadines,1980,Both sexes,41.13 [39.19-43.11]
Saint Vincent and the Grenadines,1980,Male,43.77 [41.48-46.17]
Saint Vincent and the Grenadines,1980,Female,38.31 [36.23-40.52]
Saint Vincent and the Grenadines,1979,Both sexes,44.94 [42.91-47.08]
Saint Vincent and the Grenadines,1979,Male,47.79 [45.35-50.3]
Saint Vincent and the Grenadines,1979,Female,41.95 [39.76-44.31]
Saint Vincent and the Grenadines,1978,Both sexes,48.81 [46.72-51]
Saint Vincent and the Grenadines,1978,Male,51.83 [49.26-54.39]
Saint Vincent and the Grenadines,1978,Female,45.64 [43.37-48.07]
Saint Vincent and the Grenadines,1977,Both sexes,52.26 [50.12-54.48]
Saint Vincent and the Grenadines,1977,Male,55.42 [52.82-58.09]
Saint Vincent and the Grenadines,1977,Female,48.91 [46.59-51.48]
Saint Vincent and the Grenadines,1976,Both sexes,54.79 [52.66-57.04]
Saint Vincent and the Grenadines,1976,Male,58.02 [55.38-60.74]
Saint Vincent and the Grenadines,1976,Female,51.34 [48.94-53.92]
Saint Vincent and the Grenadines,1975,Both sexes,56.11 [53.96-58.38]
Saint Vincent and the Grenadines,1975,Male,59.41 [56.76-62.13]
Saint Vincent and the Grenadines,1975,Female,52.62 [50.21-55.18]
Saint Vincent and the Grenadines,1974,Both sexes,56.23 [54.08-58.46]
Saint Vincent and the Grenadines,1974,Male,59.57 [56.91-62.29]
Saint Vincent and the Grenadines,1974,Female,52.75 [50.32-55.3]
Saint Vincent and the Grenadines,1973,Both sexes,55.42 [53.24-57.72]
Saint Vincent and the Grenadines,1973,Male,58.72 [56.09-61.47]
Saint Vincent and the Grenadines,1973,Female,51.96 [49.52-54.45]
Saint Vincent and the Grenadines,1972,Both sexes,54.41 [52.03-56.87]
Saint Vincent and the Grenadines,1972,Male,57.68 [54.89-60.54]
Saint Vincent and the Grenadines,1972,Female,50.98 [48.42-53.54]
Saint Vincent and the Grenadines,1971,Both sexes,53.89 [51.28-56.56]
Saint Vincent and the Grenadines,1971,Male,57.09 [54.11-60.25]
Saint Vincent and the Grenadines,1971,Female,50.5 [47.76-53.28]
Saint Vincent and the Grenadines,1970,Both sexes,54.25 [51.38-57.25]
Saint Vincent and the Grenadines,1970,Male,57.45 [54.2-60.88]
Saint Vincent and the Grenadines,1970,Female,50.89 [47.9-53.94]
Saint Vincent and the Grenadines,1969,Both sexes,55.76 [52.59-59.08]
Saint Vincent and the Grenadines,1969,Male,58.96 [55.43-62.78]
Saint Vincent and the Grenadines,1969,Female,52.38 [49.14-55.8]
Saint Vincent and the Grenadines,1968,Both sexes,58.57 [55.2-62.22]
Saint Vincent and the Grenadines,1968,Male,61.85 [58.07-65.97]
Saint Vincent and the Grenadines,1968,Female,55.16 [51.64-58.84]
Saint Vincent and the Grenadines,1967,Both sexes,62.72 [59.16-66.67]
Saint Vincent and the Grenadines,1967,Male,66.1 [62.12-70.49]
Saint Vincent and the Grenadines,1967,Female,59.17 [55.45-63.16]
Saint Vincent and the Grenadines,1966,Both sexes,68.22 [64.61-72.2]
Saint Vincent and the Grenadines,1966,Male,71.73 [67.69-76.29]
Saint Vincent and the Grenadines,1966,Female,64.53 [60.76-68.6]
Saint Vincent and the Grenadines,1965,Both sexes,75.04 [71.49-78.9]
Saint Vincent and the Grenadines,1965,Male,78.71 [74.74-83.15]
Saint Vincent and the Grenadines,1965,Female,71.22 [67.49-75.21]
Saint Vincent and the Grenadines,1964,Both sexes,83.06 [79.64-86.6]
Saint Vincent and the Grenadines,1964,Male,86.84 [82.94-91.05]
Saint Vincent and the Grenadines,1964,Female,79.1 [75.44-82.92]
Saint Vincent and the Grenadines,1963,Both sexes,91.88 [88.69-95.18]
Saint Vincent and the Grenadines,1963,Male,95.75 [91.97-99.72]
Saint Vincent and the Grenadines,1963,Female,87.82 [84.26-91.49]
Saint Vincent and the Grenadines,1962,Both sexes,100.8 [97.66-104.1]
Saint Vincent and the Grenadines,1962,Male,104.6 [100.9-108.6]
Saint Vincent and the Grenadines,1962,Female,96.87 [93.22-100.6]
Saint Vincent and the Grenadines,1961,Both sexes,108.8 [105.4-112.3]
Saint Vincent and the Grenadines,1961,Male,112.5 [108.5-116.7]
Saint Vincent and the Grenadines,1961,Female,104.9 [101-109]
Saint Vincent and the Grenadines,1960,Both sexes,115.1 [111.1-119]
Saint Vincent and the Grenadines,1960,Male,118.6 [114-123.3]
Saint Vincent and the Grenadines,1960,Female,111.3 [106.8-115.8]
Saint Vincent and the Grenadines,1959,Both sexes,118.8 [114.3-123.3]
Saint Vincent and the Grenadines,1959,Male,122.3 [117.2-127.5]
Saint Vincent and the Grenadines,1959,Female,115.1 [110.1-120.2]
Saint Vincent and the Grenadines,1958,Both sexes,119.9 [115.2-124.7]
Saint Vincent and the Grenadines,1958,Male,123.3 [118.1-128.8]
Saint Vincent and the Grenadines,1958,Female,116.3 [111.1-121.6]
Saint Vincent and the Grenadines,1957,Both sexes,119.3 [114.7-124]
Saint Vincent and the Grenadines,1957,Male,122.6 [117.4-128]
Saint Vincent and the Grenadines,1957,Female,115.8 [110.6-121.1]
Saint Vincent and the Grenadines,1956,Both sexes,117.9 [113.7-122.2]
Saint Vincent and the Grenadines,1956,Male,121.2 [116.3-126.3]
Saint Vincent and the Grenadines,1956,Female,114.6 [109.8-119.5]
Saint Vincent and the Grenadines,1955,Both sexes,116.3 [112.7-120.1]
Saint Vincent and the Grenadines,1955,Male,119.7 [115.3-124.2]
Saint Vincent and the Grenadines,1955,Female,112.8 [108.4-117.3]
Saint Vincent and the Grenadines,1954,Both sexes,114.5 [111.2-118.1]
Saint Vincent and the Grenadines,1954,Male,117.9 [113.8-122.2]
Saint Vincent and the Grenadines,1954,Female,111 [106.9-115.3]
Saint Vincent and the Grenadines,1953,Both sexes,112.6 [108.9-116.5]
Saint Vincent and the Grenadines,1953,Male,116 [111.4-120.6]
Saint Vincent and the Grenadines,1953,Female,109.2 [104.8-113.8]
Saint Vincent and the Grenadines,1952,Both sexes,110.7 [105.5-116.2]
Saint Vincent and the Grenadines,1952,Male,114 [108-120.2]
Saint Vincent and the Grenadines,1952,Female,107.3 [101.7-113.3]
Saint Vincent and the Grenadines,1951,Both sexes,108.7 [101.2-116.9]
Saint Vincent and the Grenadines,1951,Male,112 [103.9-120.9]
Saint Vincent and the Grenadines,1951,Female,105.3 [97.38-113.6]
Samoa,2019,Both sexes,12.92 [8.83-18.61]
Samoa,2019,Male,14.14 [9.67-20.43]
Samoa,2019,Female,11.62 [7.93-16.79]
Samoa,2018,Both sexes,13.32 [9.42-18.49]
Samoa,2018,Male,14.58 [10.32-20.32]
Samoa,2018,Female,11.98 [8.46-16.71]
Samoa,2017,Both sexes,13.72 [10.06-18.42]
Samoa,2017,Male,15.04 [11-20.2]
Samoa,2017,Female,12.34 [9.02-16.64]
Samoa,2016,Both sexes,14.12 [10.71-18.34]
Samoa,2016,Male,15.48 [11.69-20.08]
Samoa,2016,Female,12.7 [9.58-16.57]
Samoa,2015,Both sexes,14.5 [11.29-18.28]
Samoa,2015,Male,15.89 [12.35-20.02]
Samoa,2015,Female,13.04 [10.1-16.48]
Samoa,2014,Both sexes,14.87 [11.81-18.25]
Samoa,2014,Male,16.28 [12.9-20.07]
Samoa,2014,Female,13.37 [10.59-16.48]
Samoa,2013,Both sexes,15.18 [12.27-18.27]
Samoa,2013,Male,16.61 [13.4-20.1]
Samoa,2013,Female,13.64 [10.99-16.51]
Samoa,2012,Both sexes,15.44 [12.68-18.29]
Samoa,2012,Male,16.89 [13.85-20.08]
Samoa,2012,Female,13.88 [11.38-16.52]
Samoa,2011,Both sexes,15.64 [13.03-18.24]
Samoa,2011,Male,17.11 [14.24-20.03]
Samoa,2011,Female,14.06 [11.69-16.48]
Samoa,2010,Both sexes,15.79 [13.32-18.24]
Samoa,2010,Male,17.27 [14.54-19.99]
Samoa,2010,Female,14.2 [11.95-16.51]
Samoa,2009,Both sexes,16.89 [14.41-19.39]
Samoa,2009,Male,18.39 [15.62-21.17]
Samoa,2009,Female,15.32 [13-17.68]
Samoa,2008,Both sexes,15.9 [13.69-18.17]
Samoa,2008,Male,17.41 [14.92-19.96]
Samoa,2008,Female,14.32 [12.25-16.45]
Samoa,2007,Both sexes,15.92 [13.75-18.12]
Samoa,2007,Male,17.41 [15.02-19.92]
Samoa,2007,Female,14.33 [12.31-16.41]
Samoa,2006,Both sexes,15.94 [13.79-18.13]
Samoa,2006,Male,17.42 [15.06-19.92]
Samoa,2006,Female,14.35 [12.34-16.39]
Samoa,2005,Both sexes,16 [13.86-18.2]
Samoa,2005,Male,17.49 [15.13-20.02]
Samoa,2005,Female,14.39 [12.42-16.45]
Samoa,2004,Both sexes,16.12 [13.99-18.34]
Samoa,2004,Male,17.63 [15.26-20.17]
Samoa,2004,Female,14.51 [12.51-16.56]
Samoa,2003,Both sexes,16.34 [14.19-18.58]
Samoa,2003,Male,17.88 [15.51-20.4]
Samoa,2003,Female,14.71 [12.7-16.8]
Samoa,2002,Both sexes,16.68 [14.5-18.95]
Samoa,2002,Male,18.26 [15.85-20.79]
Samoa,2002,Female,15 [12.97-17.16]
Samoa,2001,Both sexes,17.14 [14.93-19.38]
Samoa,2001,Male,18.75 [16.28-21.24]
Samoa,2001,Female,15.44 [13.37-17.59]
Samoa,2000,Both sexes,17.68 [15.47-19.9]
Samoa,2000,Male,19.33 [16.84-21.84]
Samoa,2000,Female,15.95 [13.86-18.08]
Samoa,1999,Both sexes,18.31 [16.06-20.55]
Samoa,1999,Male,20 [17.47-22.58]
Samoa,1999,Female,16.52 [14.4-18.65]
Samoa,1998,Both sexes,18.98 [16.68-21.28]
Samoa,1998,Male,20.72 [18.13-23.35]
Samoa,1998,Female,17.12 [14.95-19.32]
Samoa,1997,Both sexes,19.65 [17.32-22.02]
Samoa,1997,Male,21.47 [18.81-24.16]
Samoa,1997,Female,17.72 [15.53-20.01]
Samoa,1996,Both sexes,20.34 [17.96-22.79]
Samoa,1996,Male,22.22 [19.55-25.02]
Samoa,1996,Female,18.34 [16.13-20.71]
Samoa,1995,Both sexes,21.05 [18.64-23.61]
Samoa,1995,Male,22.99 [20.29-25.86]
Samoa,1995,Female,19 [16.76-21.47]
Samoa,1994,Both sexes,21.81 [19.34-24.48]
Samoa,1994,Male,23.82 [21.03-26.8]
Samoa,1994,Female,19.66 [17.38-22.25]
Samoa,1993,Both sexes,22.56 [20.05-25.39]
Samoa,1993,Male,24.63 [21.77-27.81]
Samoa,1993,Female,20.37 [17.99-23.07]
Samoa,1992,Both sexes,23.33 [20.73-26.26]
Samoa,1992,Male,25.49 [22.52-28.82]
Samoa,1992,Female,21.05 [18.6-23.84]
Samoa,1991,Both sexes,24.09 [21.37-27.16]
Samoa,1991,Male,26.32 [23.21-29.81]
Samoa,1991,Female,21.76 [19.18-24.69]
Samoa,1990,Both sexes,24.84 [22.03-28.11]
Samoa,1990,Male,27.14 [23.87-30.85]
Samoa,1990,Female,22.46 [19.78-25.55]
Samoa,1989,Both sexes,25.63 [22.64-29.11]
Samoa,1989,Male,27.96 [24.58-31.95]
Samoa,1989,Female,23.17 [20.34-26.46]
Samoa,1988,Both sexes,26.48 [23.35-30.16]
Samoa,1988,Male,28.88 [25.26-33.11]
Samoa,1988,Female,23.93 [20.98-27.36]
Samoa,1987,Both sexes,27.41 [24.02-31.35]
Samoa,1987,Male,29.88 [26.04-34.37]
Samoa,1987,Female,24.76 [21.63-28.47]
Samoa,1986,Both sexes,28.44 [24.82-32.71]
Samoa,1986,Male,30.98 [26.84-35.81]
Samoa,1986,Female,25.71 [22.3-29.71]
Samoa,1985,Both sexes,29.53 [25.58-34.13]
Samoa,1985,Male,32.17 [27.67-37.44]
Samoa,1985,Female,26.77 [23.04-31.14]
Samoa,1984,Both sexes,30.7 [26.31-35.78]
Samoa,1984,Male,33.44 [28.54-39.14]
Samoa,1984,Female,27.86 [23.76-32.62]
Samoa,1983,Both sexes,31.98 [27.16-37.52]
Samoa,1983,Male,34.78 [29.42-40.96]
Samoa,1983,Female,29.01 [24.5-34.24]
Samoa,1982,Both sexes,33.26 [28.05-39.39]
Samoa,1982,Male,36.2 [30.33-42.94]
Samoa,1982,Female,30.2 [25.31-35.96]
Samoa,1981,Both sexes,34.65 [28.88-41.26]
Samoa,1981,Male,37.63 [31.24-44.86]
Samoa,1981,Female,31.48 [26.14-37.73]
Samoa,1980,Both sexes,36.03 [29.81-43.23]
Samoa,1980,Male,39.14 [32.19-46.97]
Samoa,1980,Female,32.76 [27.01-39.52]
Samoa,1979,Both sexes,37.5 [30.79-45.25]
Samoa,1979,Male,40.67 [33.25-49.25]
Samoa,1979,Female,34.13 [27.96-41.32]
Samoa,1978,Both sexes,38.99 [31.86-47.29]
Samoa,1978,Male,42.29 [34.36-51.52]
Samoa,1978,Female,35.49 [28.84-43.25]
Samoa,1977,Both sexes,40.57 [33.01-49.33]
Samoa,1977,Male,43.97 [35.64-53.69]
Samoa,1977,Female,36.95 [30-45.2]
Samoa,1976,Both sexes,42.23 [34.31-51.45]
Samoa,1976,Male,45.81 [36.91-55.92]
Samoa,1976,Female,38.52 [31.11-47.17]
Samoa,1975,Both sexes,43.98 [35.66-53.51]
Samoa,1975,Male,47.65 [38.41-58.11]
Samoa,1975,Female,40.13 [32.4-49.15]
Samoa,1974,Both sexes,45.77 [37.15-55.63]
Samoa,1974,Male,49.59 [40.1-60.32]
Samoa,1974,Female,41.76 [33.79-51.11]
Samoa,1973,Both sexes,47.72 [38.8-57.71]
Samoa,1973,Male,51.65 [41.79-62.77]
Samoa,1973,Female,43.53 [35.39-53.16]
Samoa,1972,Both sexes,49.7 [40.61-59.98]
Samoa,1972,Male,53.79 [43.77-65.05]
Samoa,1972,Female,45.44 [36.99-55.28]
Samoa,1971,Both sexes,51.87 [42.62-62.43]
Samoa,1971,Male,56.06 [46.01-67.54]
Samoa,1971,Female,47.49 [38.86-57.48]
Samoa,1970,Both sexes,54.19 [44.92-64.93]
Samoa,1970,Male,58.47 [48.4-70.29]
Samoa,1970,Female,49.66 [40.92-59.84]
Samoa,1969,Both sexes,56.58 [47.37-67.42]
Samoa,1969,Male,60.99 [50.88-73.03]
Samoa,1969,Female,51.96 [43.14-62.24]
Samoa,1968,Both sexes,58.99 [49.79-70]
Samoa,1968,Male,63.56 [53.41-75.77]
Samoa,1968,Female,54.2 [45.31-64.44]
Samoa,1967,Both sexes,61.34 [52.1-72.48]
Samoa,1967,Male,66.09 [55.9-78.39]
Samoa,1967,Female,56.33 [47.42-66.87]
Samoa,1966,Both sexes,63.56 [54.17-74.76]
Samoa,1966,Male,68.34 [58.06-80.78]
Samoa,1966,Female,58.44 [49.39-69.13]
Samoa,1965,Both sexes,65.62 [56.18-76.8]
Samoa,1965,Male,70.52 [60.26-82.97]
Samoa,1965,Female,60.44 [51.23-71.1]
Samoa,1964,Both sexes,67.62 [58.2-78.57]
Samoa,1964,Male,72.61 [62.31-85.19]
Samoa,1964,Female,62.32 [53.14-73.02]
Samoa,1963,Both sexes,69.75 [60.32-80.52]
Samoa,1963,Male,74.85 [64.52-87.24]
Samoa,1963,Female,64.29 [55.1-74.67]
Samoa,1962,Both sexes,72.01 [62.72-82.54]
Samoa,1962,Male,77.26 [66.93-89.21]
Samoa,1962,Female,66.43 [57.35-76.54]
Samoa,1961,Both sexes,74.44 [65.35-84.74]
Samoa,1961,Male,79.83 [69.7-91.62]
Samoa,1961,Female,68.69 [59.65-78.63]
Samoa,1960,Both sexes,77.05 [68.04-87.06]
Samoa,1960,Male,82.61 [72.56-93.97]
Samoa,1960,Female,71.17 [62.25-80.98]
Samoa,1959,Both sexes,79.86 [70.82-89.53]
Samoa,1959,Male,85.56 [75.44-96.67]
Samoa,1959,Female,73.85 [64.98-83.55]
Samoa,1958,Both sexes,82.85 [74.04-92.35]
Samoa,1958,Male,88.67 [78.66-99.4]
Samoa,1958,Female,76.67 [67.84-86.25]
Samoa,1957,Both sexes,85.9 [77.01-95.28]
Samoa,1957,Male,91.86 [81.92-102.5]
Samoa,1957,Female,79.62 [70.71-89.18]
Samoa,1956,Both sexes,89.1 [80.15-98.53]
Samoa,1956,Male,95.12 [85.09-105.9]
Samoa,1956,Female,82.56 [73.69-92.2]
Samoa,1955,Both sexes,92.32 [83.21-101.6]
Samoa,1955,Male,98.56 [88.42-109.5]
Samoa,1955,Female,85.66 [76.6-95.39]
Samoa,1954,Both sexes,95.47 [86.35-104.9]
Samoa,1954,Male,101.8 [91.55-112.9]
Samoa,1954,Female,88.72 [79.44-98.59]
Samoa,1953,Both sexes,98.61 [89.45-108.2]
Samoa,1953,Male,105.1 [94.63-116.2]
Samoa,1953,Female,91.72 [82.3-101.7]
Samoa,1952,Both sexes,101.5 [92.32-111.4]
Samoa,1952,Male,108.2 [97.73-119.4]
Samoa,1952,Female,94.45 [84.98-104.8]
Samoa,1951,Both sexes,104.3 [94.95-114.4]
Samoa,1951,Male,111.1 [100.3-122.8]
Samoa,1951,Female,97.13 [87.42-107.8]
Samoa,1950,Both sexes,107 [97.5-117.3]
Samoa,1950,Male,113.9 [103-125.6]
Samoa,1950,Female,99.62 [89.74-110.6]
San Marino,2019,Both sexes,1.49 [0.78-2.9]
San Marino,2019,Male,1.62 [0.84-3.14]
San Marino,2019,Female,1.36 [0.71-2.65]
San Marino,2018,Both sexes,1.55 [0.83-2.95]
San Marino,2018,Male,1.68 [0.89-3.2]
San Marino,2018,Female,1.41 [0.75-2.69]
San Marino,2017,Both sexes,1.61 [0.88-2.99]
San Marino,2017,Male,1.75 [0.95-3.26]
San Marino,2017,Female,1.47 [0.81-2.75]
San Marino,2016,Both sexes,1.69 [0.95-3.06]
San Marino,2016,Male,1.82 [1.02-3.33]
San Marino,2016,Female,1.54 [0.86-2.8]
San Marino,2015,Both sexes,1.77 [1.01-3.13]
San Marino,2015,Male,1.91 [1.09-3.4]
San Marino,2015,Female,1.62 [0.93-2.86]
San Marino,2014,Both sexes,1.86 [1.09-3.21]
San Marino,2014,Male,2.01 [1.18-3.48]
San Marino,2014,Female,1.69 [0.99-2.93]
San Marino,2013,Both sexes,1.96 [1.18-3.29]
San Marino,2013,Male,2.12 [1.27-3.57]
San Marino,2013,Female,1.79 [1.07-3]
San Marino,2012,Both sexes,2.09 [1.29-3.4]
San Marino,2012,Male,2.26 [1.39-3.69]
San Marino,2012,Female,1.91 [1.17-3.12]
San Marino,2011,Both sexes,2.23 [1.42-3.54]
San Marino,2011,Male,2.42 [1.54-3.85]
San Marino,2011,Female,2.04 [1.29-3.25]
San Marino,2010,Both sexes,2.42 [1.57-3.72]
San Marino,2010,Male,2.61 [1.7-4.03]
San Marino,2010,Female,2.21 [1.44-3.41]
San Marino,2009,Both sexes,2.62 [1.75-3.92]
San Marino,2009,Male,2.83 [1.89-4.24]
San Marino,2009,Female,2.39 [1.58-3.59]
San Marino,2008,Both sexes,2.83 [1.93-4.16]
San Marino,2008,Male,3.06 [2.08-4.51]
San Marino,2008,Female,2.59 [1.74-3.81]
San Marino,2007,Both sexes,3.06 [2.11-4.42]
San Marino,2007,Male,3.32 [2.29-4.81]
San Marino,2007,Female,2.8 [1.91-4.05]
San Marino,2006,Both sexes,3.31 [2.31-4.74]
San Marino,2006,Male,3.59 [2.5-5.13]
San Marino,2006,Female,3.03 [2.1-4.33]
San Marino,2005,Both sexes,3.58 [2.53-5.07]
San Marino,2005,Male,3.88 [2.73-5.5]
San Marino,2005,Female,3.28 [2.3-4.64]
San Marino,2004,Both sexes,3.88 [2.76-5.44]
San Marino,2004,Male,4.2 [2.99-5.91]
San Marino,2004,Female,3.55 [2.52-4.99]
San Marino,2003,Both sexes,4.2 [3.04-5.86]
San Marino,2003,Male,4.56 [3.28-6.33]
San Marino,2003,Female,3.84 [2.76-5.35]
San Marino,2002,Both sexes,4.56 [3.33-6.27]
San Marino,2002,Male,4.94 [3.6-6.82]
San Marino,2002,Female,4.16 [3.02-5.73]
San Marino,2001,Both sexes,4.94 [3.64-6.75]
San Marino,2001,Male,5.36 [3.92-7.32]
San Marino,2001,Female,4.51 [3.31-6.19]
San Marino,2000,Both sexes,5.36 [3.98-7.26]
San Marino,2000,Male,5.81 [4.28-7.87]
San Marino,2000,Female,4.88 [3.61-6.66]
San Marino,1999,Both sexes,5.83 [4.35-7.8]
