Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
7774,2007,Seychelles,Public order and safety,20.568,1.98174
7775,2007,Seychelles,"Recreation, culture and religion",7.912,0.76233
7776,2007,Seychelles,"General economic, commercial and labour affairs",0.0,0.0
7777,2007,Seychelles,Other industries,0.0,0.0
7778,2007,Seychelles,RandD Economic affairs,0.0,0.0
7779,2007,Seychelles,Economic affairs n.e.c.,0.0,0.0
7780,2007,Singapore,Total function,24492.707,13.53624
7781,2007,Singapore,"Agriculture, forestry, fishing and hunting",72.324,0.03997
7782,2007,Singapore,"Mining, manufacturing and construction",55.073,0.03044
7783,2007,Singapore,Transport,1114.059,0.6157
7784,2007,Singapore,Environment protection,0.0,0.0
7785,2007,Singapore,Housing and community amenities,2984.537,1.64945
7786,2007,Singapore,Health,1479.661,0.81776
7787,2007,Singapore,Education,5098.528,2.81777
7788,2007,Singapore,Social protection,997.278,0.55116
7789,2007,Singapore,General public services,3029.656,1.67438
7790,2007,Singapore,Defence,6855.543,3.78881
7791,2007,Singapore,Public order and safety,1528.099,0.84453
7792,2007,Singapore,"Recreation, culture and religion",117.444,0.06491
7793,2007,Slovakia,Total function,31492.544,40.86941
7794,2007,Slovakia,"Agriculture, forestry, fishing and hunting",350.376,0.4547
7795,2007,Slovakia,"Mining, manufacturing and construction",112.64,0.14618
7796,2007,Slovakia,Transport,2482.689,3.22191
7797,2007,Slovakia,Communication,7.017,0.00911
7798,2007,Slovakia,Fuel and energy,21.599,0.02803
7799,2007,Slovakia,Environment protection,638.561,0.82869
7800,2007,Slovakia,Housing and community amenities,570.996,0.74101
7801,2007,Slovakia,Health,5356.239,6.95105
7802,2007,Slovakia,Education,3159.884,4.10074
7803,2007,Slovakia,Social protection,11219.857,14.56056
7804,2007,Slovakia,General public services,3522.814,4.57173
7805,2007,Slovakia,Defence,710.853,0.92251
7806,2007,Slovakia,Public order and safety,1928.907,2.50324
7807,2007,Slovakia,"Recreation, culture and religion",712.457,0.92459
7808,2007,Slovakia,"General economic, commercial and labour affairs",205.777,0.26705
7809,2007,Slovakia,Other industries,444.83,0.57728
7810,2007,Slovakia,RandD Economic affairs,23.202,0.03011
7811,2007,Slovakia,Economic affairs n.e.c.,23.86,0.03096
7812,2007,Slovenia,Total function,20865.98,43.46725
7813,2007,Slovenia,"Agriculture, forestry, fishing and hunting",337.11,0.70226
7814,2007,Slovenia,"Mining, manufacturing and construction",3.55,0.00739
7815,2007,Slovenia,Transport,1011.646,2.10742
7816,2007,Slovenia,Communication,11.635,0.02424
7817,2007,Slovenia,Fuel and energy,22.476,0.04682
7818,2007,Slovenia,Environment protection,360.025,0.74999
7819,2007,Slovenia,Housing and community amenities,283.154,0.58986
7820,2007,Slovenia,Health,2847.196,5.93117
7821,2007,Slovenia,Education,2822.993,5.88076
7822,2007,Slovenia,Social protection,7798.075,16.24467
7823,2007,Slovenia,General public services,2700.239,5.62504
7824,2007,Slovenia,Defence,651.635,1.35746
7825,2007,Slovenia,Public order and safety,809.596,1.68652
7826,2007,Slovenia,"Recreation, culture and religion",583.536,1.2156
7827,2007,Slovenia,"General economic, commercial and labour affairs",324.817,0.67665
7828,2007,Slovenia,Other industries,98.743,0.2057
7829,2007,Slovenia,RandD Economic affairs,199.514,0.41562
7830,2007,Slovenia,Economic affairs n.e.c.,0.041,9e-05
7831,2007,South Africa,Total function,108548.244,32.58952
7832,2007,South Africa,General public services,51222.896,15.37869
7833,2007,Spain,Total function,578621.31,39.30703
7834,2007,Spain,"Agriculture, forestry, fishing and hunting",9507.006,0.64583
7835,2007,Spain,"Mining, manufacturing and construction",2618.984,0.17791
7836,2007,Spain,Transport,34463.411,2.34118
7837,2007,Spain,Communication,1296.472,0.08807
7838,2007,Spain,Fuel and energy,1308.807,0.08891
7839,2007,Spain,Environment protection,14818.979,1.00669
7840,2007,Spain,Housing and community amenities,13537.582,0.91964
7841,2007,Spain,Health,83982.894,5.70514
7842,2007,Spain,Education,59363.627,4.0327
7843,2007,Spain,Social protection,189283.574,12.85845
7844,2007,Spain,General public services,73162.97,4.97012
7845,2007,Spain,Defence,14825.831,1.00715
7846,2007,Spain,Public order and safety,27497.271,1.86795
7847,2007,Spain,"Recreation, culture and religion",23130.928,1.57134
7848,2007,Spain,"General economic, commercial and labour affairs",18394.556,1.24958
7849,2007,Spain,Other industries,5216.039,0.35434
7850,2007,Spain,RandD Economic affairs,5676.52,0.38562
7851,2007,Spain,Economic affairs n.e.c.,535.857,0.0364
7852,2007,Sri Lanka,Total function,7703.002,20.8057
7853,2007,Sri Lanka,Environment protection,0.0,0.0
7854,2007,Sri Lanka,Housing and community amenities,255.534,0.69019
7855,2007,Sri Lanka,Health,621.045,1.67743
7856,2007,Sri Lanka,Education,836.533,2.25946
7857,2007,Sri Lanka,Social protection,837.5,2.26208
7858,2007,Sri Lanka,General public services,2213.197,5.97781
7859,2007,Sri Lanka,Defence,920.747,2.48692
7860,2007,Sri Lanka,Public order and safety,293.519,0.79279
7861,2007,Sri Lanka,"Recreation, culture and religion",0.0,0.0
7862,2007,Sweden,Total function,242319.387,49.32662
7863,2007,Sweden,"Agriculture, forestry, fishing and hunting",777.804,0.15833
7864,2007,Sweden,"Mining, manufacturing and construction",1064.099,0.21661
7865,2007,Sweden,Transport,12035.474,2.44995
7866,2007,Sweden,Communication,199.445,0.0406
7867,2007,Sweden,Fuel and energy,760.345,0.15478
7868,2007,Sweden,Environment protection,2277.633,0.46364
7869,2007,Sweden,Housing and community amenities,2611.422,0.53158
7870,2007,Sweden,Health,31245.182,6.36028
7871,2007,Sweden,Education,30752.341,6.25996
7872,2007,Sweden,Social protection,98237.845,19.99733
7873,2007,Sweden,General public services,37875.531,7.70996
7874,2007,Sweden,Defence,7668.555,1.56101
7875,2007,Sweden,Public order and safety,6203.644,1.26282
7876,2007,Sweden,"Recreation, culture and religion",5960.256,1.21327
7877,2007,Sweden,"General economic, commercial and labour affairs",3908.403,0.7956
7878,2007,Sweden,Other industries,201.072,0.04093
7879,2007,Sweden,RandD Economic affairs,508.672,0.10355
7880,2007,Sweden,Economic affairs n.e.c.,31.663,0.00645
7881,2007,"Switzerland, Liechtenstein",Total function,148520.389,29.78506
7882,2007,"Switzerland, Liechtenstein","Agriculture, forestry, fishing and hunting",3918.922,0.78592
7883,2007,"Switzerland, Liechtenstein","Mining, manufacturing and construction",0.0,0.0
7884,2007,"Switzerland, Liechtenstein",Transport,11904.396,2.38737
7885,2007,"Switzerland, Liechtenstein",Communication,32.074,0.00643
7886,2007,"Switzerland, Liechtenstein",Fuel and energy,257.08,0.05156
7887,2007,"Switzerland, Liechtenstein",Environment protection,3025.994,0.60685
7888,2007,"Switzerland, Liechtenstein",Housing and community amenities,639.43,0.12823
7889,2007,"Switzerland, Liechtenstein",Health,8066.616,1.61772
7890,2007,"Switzerland, Liechtenstein",Education,23637.211,4.74033
7891,2007,"Switzerland, Liechtenstein",Social protection,58439.134,11.71969
7892,2007,"Switzerland, Liechtenstein",General public services,21359.98,4.28364
7893,2007,"Switzerland, Liechtenstein",Defence,4056.747,0.81356
7894,2007,"Switzerland, Liechtenstein",Public order and safety,6980.43,1.39989
7895,2007,"Switzerland, Liechtenstein","Recreation, culture and religion",4777.727,0.95815
7896,2007,"Switzerland, Liechtenstein","General economic, commercial and labour affairs",457.094,0.09167
7897,2007,"Switzerland, Liechtenstein",Other industries,579.398,0.1162
7898,2007,"Switzerland, Liechtenstein",RandD Economic affairs,371.204,0.07444
7899,2007,"Switzerland, Liechtenstein",Economic affairs n.e.c.,16.97,0.0034
7900,2007,Thailand,Total function,51254.44,19.49263
7901,2007,Ukraine,Total function,61744.554,41.51345
7902,2007,Ukraine,"Agriculture, forestry, fishing and hunting",1363.248,0.91657
7903,2007,Ukraine,"Mining, manufacturing and construction",407.683,0.2741
7904,2007,Ukraine,Transport,3069.307,2.06362
7905,2007,Ukraine,Communication,79.98,0.05377
7906,2007,Ukraine,Fuel and energy,1554.871,1.04541
7907,2007,Ukraine,Environment protection,406.376,0.27322
7908,2007,Ukraine,Housing and community amenities,1233.228,0.82915
7909,2007,Ukraine,Health,5588.059,3.75709
7910,2007,Ukraine,Education,8652.832,5.81766
7911,2007,Ukraine,Social protection,26483.168,17.80574
7912,2007,Ukraine,General public services,4729.188,3.17963
7913,2007,Ukraine,Defence,1877.366,1.26223
7914,2007,Ukraine,Public order and safety,3239.05,2.17775
7915,2007,Ukraine,"Recreation, culture and religion",1172.099,0.78805
7916,2007,United Kingdom,Total function,1270690.282,41.08282
7917,2007,United Kingdom,"Agriculture, forestry, fishing and hunting",5816.656,0.18806
7918,2007,United Kingdom,"Mining, manufacturing and construction",1086.496,0.03513
7919,2007,United Kingdom,Transport,53078.239,1.71608
7920,2007,United Kingdom,Communication,1474.673,0.04768
7921,2007,United Kingdom,Fuel and energy,3979.817,0.12867
7922,2007,United Kingdom,Environment protection,28122.843,0.90924
7923,2007,United Kingdom,Housing and community amenities,37309.038,1.20624
7924,2007,United Kingdom,Health,201419.982,6.51213
7925,2007,United Kingdom,Education,175446.12,5.67237
7926,2007,United Kingdom,Social protection,440293.067,14.23516
7927,2007,United Kingdom,General public services,135934.077,4.3949
7928,2007,United Kingdom,Defence,66234.247,2.14143
7929,2007,United Kingdom,Public order and safety,70766.317,2.28795
7930,2007,United Kingdom,"Recreation, culture and religion",27400.513,0.88589
7931,2007,United Kingdom,"General economic, commercial and labour affairs",12257.598,0.3963
7932,2007,United Kingdom,Other industries,322.147,0.01042
7933,2007,United Kingdom,RandD Economic affairs,8565.912,0.27695
7934,2007,United Kingdom,Economic affairs n.e.c.,1182.54,0.03823
7935,2007,United States of America,Total function,5409336.02,37.14246
7936,2007,United States of America,Environment protection,0.0,0.0
7937,2007,United States of America,Housing and community amenities,90129.15,0.61886
7938,2007,United States of America,Health,1112871.25,7.64138
7939,2007,United States of America,Education,903673.52,6.20495
7940,2007,United States of America,Social protection,970032.1,6.66059
7941,2007,United States of America,General public services,875130.57,6.00896
7942,2007,United States of America,Defence,571935.27,3.92711
7943,2007,United States of America,Public order and safety,308144.94,2.11583
7944,2007,United States of America,"Recreation, culture and religion",45537.07,0.31267
7945,2007,Yemen,Total function,8714.405,33.99593
7946,2007,Yemen,Environment protection,151.684,0.59174
7947,2007,Yemen,Housing and community amenities,450.925,1.75911
7948,2007,Yemen,Health,298.236,1.16345
7949,2007,Yemen,Education,1262.311,4.92443
7950,2007,Yemen,Social protection,21.08,0.08224
7951,2007,Yemen,General public services,2093.33,8.16633
7952,2007,Yemen,Defence,1371.206,5.34924
7953,2007,Yemen,Public order and safety,583.755,2.2773
7954,2007,Yemen,"Recreation, culture and religion",102.014,0.39797
7955,2008,Afghanistan,Total function,9288.27,90.73322
7956,2008,Afghanistan,"Agriculture, forestry, fishing and hunting",275.994,2.69607
7957,2008,Afghanistan,"Mining, manufacturing and construction",13.841,0.13521
7958,2008,Afghanistan,Transport,415.676,4.06056
7959,2008,Afghanistan,Communication,42.066,0.41092
7960,2008,Afghanistan,Fuel and energy,253.99,2.48113
7961,2008,Afghanistan,Environment protection,14.425,0.14091
7962,2008,Afghanistan,Housing and community amenities,108.038,1.05538
7963,2008,Afghanistan,Health,238.243,2.3273
7964,2008,Afghanistan,Education,451.464,4.41017
7965,2008,Afghanistan,Social protection,184.077,1.79817
7966,2008,Afghanistan,General public services,291.19,2.84452
7967,2008,Afghanistan,Defence,4441.825,43.39033
7968,2008,Afghanistan,Public order and safety,2193.728,21.42961
7969,2008,Afghanistan,"Recreation, culture and religion",39.692,0.38774
7970,2008,Albania,Total function,4189.125,32.52085
7971,2008,Albania,Environment protection,2.419,0.01878
7972,2008,Albania,Housing and community amenities,197.107,1.53018
7973,2008,Albania,Health,318.413,2.47189
7974,2008,Albania,Education,452.036,3.50923
7975,2008,Albania,Social protection,1026.435,7.96838
7976,2008,Albania,General public services,853.628,6.62685
7977,2008,Albania,Defence,142.673,1.10759
7978,2008,Albania,Public order and safety,193.149,1.49945
7979,2008,Albania,"Recreation, culture and religion",47.672,0.37009
7980,2008,Armenia,Total function,2852.661,22.93751
7981,2008,Australia,Total function,404272.571,38.21295
7982,2008,Australia,"Agriculture, forestry, fishing and hunting",4849.107,0.45835
7983,2008,Australia,"Mining, manufacturing and construction",2461.88,0.2327
7984,2008,Australia,Transport,29954.411,2.83137
7985,2008,Australia,Communication,481.472,0.04551
7986,2008,Australia,Fuel and energy,6257.453,0.59147
7987,2008,Australia,Environment protection,7596.179,0.71801
7988,2008,Australia,Housing and community amenities,8023.129,0.75837
7989,2008,Australia,Health,69445.986,6.56422
7990,2008,Australia,Education,59332.566,5.60828
7991,2008,Australia,Social protection,118889.931,11.2378
7992,2008,Australia,General public services,39564.551,3.73975
7993,2008,Australia,Defence,21308.893,2.01417
7994,2008,Australia,Public order and safety,19349.454,1.82896
7995,2008,Australia,"Recreation, culture and religion",9883.588,0.93422
7996,2008,Australia,"General economic, commercial and labour affairs",3347.654,0.31643
7997,2008,Australia,Other industries,801.055,0.07572
7998,2008,Australia,RandD Economic affairs,184.536,0.01744
7999,2008,Australia,Economic affairs n.e.c.,2540.727,0.24016
8000,2008,Austria,Total function,215481.516,50.07585
8001,2008,Austria,"Agriculture, forestry, fishing and hunting",2032.158,0.47225
8002,2008,Austria,"Mining, manufacturing and construction",97.732,0.02271
8003,2008,Austria,Transport,15106.821,3.51068
8004,2008,Austria,Communication,223.143,0.05186
8005,2008,Austria,Fuel and energy,68.567,0.01593
8006,2008,Austria,Environment protection,1985.726,0.46146
8007,2008,Austria,Housing and community amenities,1632.656,0.37941
8008,2008,Austria,Health,32458.47,7.54304
8009,2008,Austria,Education,20932.057,4.86441
8010,2008,Austria,Social protection,84605.091,19.66142
8011,2008,Austria,General public services,31150.792,7.23915
8012,2008,Austria,Defence,3872.19,0.89986
8013,2008,Austria,Public order and safety,5742.565,1.33452
8014,2008,Austria,"Recreation, culture and religion",5785.055,1.34439
8015,2008,Austria,"General economic, commercial and labour affairs",6069.911,1.41059
8016,2008,Austria,Other industries,796.017,0.18499
8017,2008,Austria,RandD Economic affairs,2785.714,0.64737
8018,2008,Austria,Economic affairs n.e.c.,136.839,0.0318
8019,2008,Azerbaijan,Total function,14648.142,29.98515
8020,2008,Azerbaijan,"Agriculture, forestry, fishing and hunting",359.047,0.73498
8021,2008,Azerbaijan,"Mining, manufacturing and construction",5866.462,12.00881
8022,2008,Azerbaijan,Transport,121.589,0.2489
8023,2008,Azerbaijan,Communication,0.365,0.00075
8024,2008,Azerbaijan,Fuel and energy,0.0,0.0
8025,2008,Azerbaijan,Environment protection,11.928,0.02442
8026,2008,Azerbaijan,Housing and community amenities,232.833,0.47662
8027,2008,Azerbaijan,Health,436.09,0.89269
8028,2008,Azerbaijan,Education,1245.71,2.55
8029,2008,Azerbaijan,Social protection,2738.129,5.60502
8030,2008,Azerbaijan,General public services,1144.569,2.34296
8031,2008,Azerbaijan,Defence,1610.965,3.29769
8032,2008,Azerbaijan,Public order and safety,671.479,1.37454
8033,2008,Azerbaijan,"Recreation, culture and religion",178.428,0.36525
8034,2008,Belarus,Total function,29592.866,47.11701
8035,2008,Belarus,"Agriculture, forestry, fishing and hunting",2261.583,3.60084
8036,2008,Belarus,"Mining, manufacturing and construction",3136.149,4.9933
8037,2008,Belarus,Transport,1427.997,2.27362
8038,2008,Belarus,Communication,99.682,0.15871
8039,2008,Belarus,Fuel and energy,880.44,1.40181
8040,2008,Belarus,Environment protection,259.821,0.41368
8041,2008,Belarus,Housing and community amenities,2367.8,3.76995
8042,2008,Belarus,Health,2676.257,4.26107
8043,2008,Belarus,Education,3588.115,5.71291
8044,2008,Belarus,Social protection,7591.577,12.08712
8045,2008,Belarus,General public services,1887.864,3.00581
8046,2008,Belarus,Defence,670.619,1.06774
8047,2008,Belarus,Public order and safety,1228.857,1.95655
8048,2008,Belarus,"Recreation, culture and religion",1198.618,1.90841
